상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기별매출평균
1000330,삼양로27길,CS200001,일반교습학원,62107861.19
1000331,삼양로41길,CS200001,일반교습학원,92241114.25
1000334,삼양로93길,CS200001,일반교습학원,64473878
1000336,솔매로45길,CS200001,일반교습학원,7543352.25
1000337,솔매로50길,CS200001,일반교습학원,5232532.475
1000338,솔샘로65길,CS200001,일반교습학원,14368219.5
1000340,오패산로30길,CS200001,일반교습학원,8928541.7
1000344,인수봉로72길,CS200001,일반교습학원,20461591.38
1000346,한천로109길,CS200001,일반교습학원,37156355.92
1000347,한천로124나길,CS200001,일반교습학원,84797488.73
1000353,노해로63다길,CS200001,일반교습학원,5337655.696
1000354,덕릉로60길,CS200001,일반교습학원,17738023.65
1000357,도당로19길,CS200001,일반교습학원,57582417
1000358,도당로29길,CS200001,일반교습학원,70829640.38
1000359,도봉로109길,CS200001,일반교습학원,60236811.1
1000365,도봉로169나길,CS200001,일반교습학원,4107798.167
1000369,방학로10길,CS200001,일반교습학원,3748081.271
1000370,방학로15길,CS200001,일반교습학원,5964655.5
1000372,방학로6가길,CS200001,일반교습학원,11964531.88
1000373,삼양로144길,CS200001,일반교습학원,31226886.17
1000375,우이천로32길,CS200001,일반교습학원,26388913.6
1000376,우이천로4다길,CS200001,일반교습학원,64883848.75
1000377,해등로16길,CS200001,일반교습학원,22213621.13
1000378,공릉로58길,CS200001,일반교습학원,3488122
1000379,동일로173가길,CS200001,일반교습학원,5181981
1000380,동일로192길,CS200001,일반교습학원,45935569
1000382,상계로12길,CS200001,일반교습학원,16845035.29
1000383,상계로1길,CS200001,일반교습학원,118801956.3
1000384,상계로9가길,CS200001,일반교습학원,2373814.167
1000385,석계로1길,CS200001,일반교습학원,359003050
1000387,한글비석로24길,CS200001,일반교습학원,42625788.75
1000388,한글비석로44길,CS200001,일반교습학원,39200000
1000389,가좌로7길,CS200001,일반교습학원,30255925.44
1000390,갈현로1길,CS200001,일반교습학원,14910778.38
1000391,갈현로33길,CS200001,일반교습학원,24142081.25
1000392,갈현로41길,CS200001,일반교습학원,20746690.5
1000393,갈현로7길,CS200001,일반교습학원,9898319.542
1000394,불광천길,CS200001,일반교습학원,44596962.13
1000395,서오릉로21길,CS200001,일반교습학원,17289975.03
1000397,수색로18길,CS200001,일반교습학원,2198675.333
1000398,역말로9길,CS200001,일반교습학원,12383190.5
1000399,연서로11길,CS200001,일반교습학원,8493414.417
1000400,연서로13길,CS200001,일반교습학원,32783505
1000401,연서로16길,CS200001,일반교습학원,23646181.02
1000402,연서로17길,CS200001,일반교습학원,65575055.54
1000403,연서로21길,CS200001,일반교습학원,105422311.1
1000404,연서로27길,CS200001,일반교습학원,35293048.76
1000406,연서로29길,CS200001,일반교습학원,25704027.8
1000407,연서로33길,CS200001,일반교습학원,8420180
1000408,연서로34길,CS200001,일반교습학원,2901746.183
1000409,연서로3길,CS200001,일반교습학원,17593372.7
1000410,연서로41길,CS200001,일반교습학원,9148569
1000411,연서로5길,CS200001,일반교습학원,9344667.814
1000413,은평로13길,CS200001,일반교습학원,23824252.17
1000414,은평로20길,CS200001,일반교습학원,20332954.17
1000415,은평로3길,CS200001,일반교습학원,14565598.69
1000416,은평로8길,CS200001,일반교습학원,61188595.69
1000417,응암로12길,CS200001,일반교습학원,34759716.31
1000419,응암로14길,CS200001,일반교습학원,26304371
1000420,응암로22길,CS200001,일반교습학원,41265255
1000421,응암로34길,CS200001,일반교습학원,45457263.04
1000423,증산로15길,CS200001,일반교습학원,2622490.475
1000424,증산로17길,CS200001,일반교습학원,21197291.63
1000426,증산로5길,CS200001,일반교습학원,24584716.63
1000428,증산서길,CS200001,일반교습학원,21033889
1000429,진흥로12길,CS200001,일반교습학원,16385151.13
1000430,진흥로1길,CS200001,일반교습학원,55436856.26
1000431,통일로69길,CS200001,일반교습학원,36989940.92
1000432,통일로78길,CS200001,일반교습학원,54082335
1000433,통일로87길,CS200001,일반교습학원,1274666.667
1000436,독립문로8길,CS200001,일반교습학원,23290093.78
1000437,명지대길,CS200001,일반교습학원,45531209.19
1000438,모래내로15길,CS200001,일반교습학원,18883885.68
1000440,세검정로1길,CS200001,일반교습학원,12420747.46
1000441,세무서2길,CS200001,일반교습학원,21649038.52
1000442,세무서길,CS200001,일반교습학원,22517323.92
1000447,증가로10길,CS200001,일반교습학원,88256445.4
1000448,증가로20가길,CS200001,일반교습학원,10837257.6
1000449,증가로23나길,CS200001,일반교습학원,67839964
1000450,증가로6길,CS200001,일반교습학원,2602063.75
1000453,통일로11길,CS200001,일반교습학원,1500000
1000454,통일로37길,CS200001,일반교습학원,4714285.667
1000455,통일로39길,CS200001,일반교습학원,74624864.13
1000458,광성로6길,CS200001,일반교습학원,22054185.71
1000459,대흥로21길,CS200001,일반교습학원,1528147.167
1000461,도화4길,CS200001,일반교습학원,17178034.76
1000464,독막로32길,CS200001,일반교습학원,3240670.75
1000465,독막로8길,CS200001,일반교습학원,1500000
1000467,동교로19길,CS200001,일반교습학원,7657353.375
1000469,동교로27길,CS200001,일반교습학원,7632664.667
1000471,마포대로12길,CS200001,일반교습학원,37427863
1000472,마포대로20길,CS200001,일반교습학원,76675723.63
1000474,만리재옛길,CS200001,일반교습학원,66401346.15
1000476,망원로2길,CS200001,일반교습학원,23387097.5
1000477,매봉산로2길,CS200001,일반교습학원,21167663.65
1000478,모래내로7길,CS200001,일반교습학원,36404869.42
1000479,방울내로9안길,CS200001,일반교습학원,11357219.44
1000480,백범로16길,CS200001,일반교습학원,164112247.4
1000481,성미산로11길,CS200001,일반교습학원,31805141
1000486,숭문8길,CS200001,일반교습학원,9090909
1000487,숭문길,CS200001,일반교습학원,2347105.923
1000488,신촌로12길,CS200001,일반교습학원,3051736.028
1000490,신촌로30길,CS200001,일반교습학원,11487180
1000492,양화로1길,CS200001,일반교습학원,53453118.25
1000494,와우산로29가길,CS200001,일반교습학원,21829387.19
1000499,월드컵로16길,CS200001,일반교습학원,23206077
1000500,월드컵로19길,CS200001,일반교습학원,4714542.333
1000501,월드컵로25길,CS200001,일반교습학원,11762727.65
1000502,월드컵로36길,CS200001,일반교습학원,56302214.89
1000503,월드컵로7길,CS200001,일반교습학원,43743386.48
1000507,가로공원로58길,CS200001,일반교습학원,12885008.33
1000509,곰달래로2길,CS200001,일반교습학원,21288096.17
1000511,곰달래로5길,CS200001,일반교습학원,3196969.5
1000512,남부순환로33길,CS200001,일반교습학원,4565178.25
1000515,남부순환로70길,CS200001,일반교습학원,4348506.667
1000516,남부순환로79길,CS200001,일반교습학원,12284132
1000517,남부순환로88길,CS200001,일반교습학원,100629671.8
1000518,목동남로4길,CS200001,일반교습학원,24196193.83
1000519,목동동로12길,CS200001,일반교습학원,78065775.21
1000520,목동동로8길,CS200001,일반교습학원,63123585.69
1000521,목동로19길,CS200001,일반교습학원,26614152.7
1000522,목동로9길,CS200001,일반교습학원,74287578.73
1000523,목동중앙남로3가길,CS200001,일반교습학원,21815886.53
1000525,목동중앙로3길,CS200001,일반교습학원,21940218.2
1000526,목동중앙본로7길,CS200001,일반교습학원,1244680.5
1000527,목동중앙북로16길,CS200001,일반교습학원,7629866.845
1000528,목동중앙북로8길,CS200001,일반교습학원,13990259.95
1000529,목동중앙서로7길,CS200001,일반교습학원,7790391
1000532,신목로5길,CS200001,일반교습학원,21550737.69
1000533,신목로6길,CS200001,일반교습학원,131405606.2
1000534,신월로15길,CS200001,일반교습학원,13690081.83
1000536,오목로23길,CS200001,일반교습학원,38447932.63
1000538,오목로3길,CS200001,일반교습학원,63081444.92
1000539,오목로5길,CS200001,일반교습학원,35180362.85
1000540,은행정로5길,CS200001,일반교습학원,23105203.81
1000541,은행정로7길,CS200001,일반교습학원,81989797.75
1000542,중앙로25길,CS200001,일반교습학원,4554076.5
1000543,중앙로32길,CS200001,일반교습학원,115611798
1000544,중앙로36길,CS200001,일반교습학원,65680559.06
1000545,중앙로45길,CS200001,일반교습학원,11318257.88
1000547,중앙로51길,CS200001,일반교습학원,25129648.68
1000548,중앙로55길,CS200001,일반교습학원,55339800.13
1000549,지양로7길,CS200001,일반교습학원,23165103.25
1000550,화곡로3길,CS200001,일반교습학원,6032952
1000552,가로공원로76가길,CS200001,일반교습학원,11790322.18
1000553,가로공원로80길,CS200001,일반교습학원,43377886
1000556,강서로18길,CS200001,일반교습학원,7692667.583
1000557,강서로29길,CS200001,일반교습학원,7110072.1
1000559,강서로45길,CS200001,일반교습학원,37858292.59
1000560,강서로45다길,CS200001,일반교습학원,34630899.96
1000561,강서로47길,CS200001,일반교습학원,24043992.1
1000562,강서로47라길,CS200001,일반교습학원,42516735.28
1000566,강서로8길,CS200001,일반교습학원,12473347.54
1000569,곰달래로25길,CS200001,일반교습학원,9737730.583
1000570,곰달래로31길,CS200001,일반교습학원,16863988.28
1000571,곰달래로47길,CS200001,일반교습학원,56558926.25
1000572,곰달래로53길,CS200001,일반교습학원,13204559.7
1000575,공항대로42길,CS200001,일반교습학원,207656618.1
1000576,공항대로55길,CS200001,일반교습학원,18888282.81
1000577,공항대로59길,CS200001,일반교습학원,31990949.25
1000578,공항대로59다길,CS200001,일반교습학원,46708427.31
1000580,공항대로8길,CS200001,일반교습학원,28732221.92
1000582,까치산로4길,CS200001,일반교습학원,30812042.43
1000583,남부순환로11길,CS200001,일반교습학원,8973632.542
1000585,등촌로39길,CS200001,일반교습학원,5774084.833
1000586,등촌로51길,CS200001,일반교습학원,4998725.75
1000588,등촌로5길,CS200001,일반교습학원,8755233.917
1000589,방화대로21길,CS200001,일반교습학원,35905736.75
1000591,양천로14길,CS200001,일반교습학원,33964901.66
1000592,양천로24가길,CS200001,일반교습학원,13252796.75
1000593,양천로24길,CS200001,일반교습학원,21910630.67
1000594,양천로26길,CS200001,일반교습학원,5988201.325
1000596,양천로71길,CS200001,일반교습학원,8993201.044
1000597,양천로73가길,CS200001,일반교습학원,31991061.25
1000598,우장산로6길,CS200001,일반교습학원,30341557.6
1000601,초록마을로8길,CS200001,일반교습학원,10650892.5
1000603,화곡로13길,CS200001,일반교습학원,55066508.23
1000604,화곡로20길,CS200001,일반교습학원,21965221
1000605,화곡로31길,CS200001,일반교습학원,1583392
1000606,화곡로44나길,CS200001,일반교습학원,4321663.875
1000608,화곡로64길,CS200001,일반교습학원,79428404.31
1000609,개봉로11길,CS200001,일반교습학원,15639707.4
1000613,개봉로20길,CS200001,일반교습학원,22495439.54
1000614,개봉로23가길,CS200001,일반교습학원,28159055.66
1000615,개봉로2길,CS200001,일반교습학원,14478092.18
1000616,개봉로3길,CS200001,일반교습학원,25859455.74
1000618,경인로31길,CS200001,일반교습학원,21806559.42
1000620,경인로47길,CS200001,일반교습학원,18820335.75
1000621,고척로21나길,CS200001,일반교습학원,12218290.21
1000623,고척로27다길,CS200001,일반교습학원,18047440.88
1000624,고척로52길,CS200001,일반교습학원,2859980.833
1000625,공원로6가길,CS200001,일반교습학원,40325469.5
1000628,구로동로38길,CS200001,일반교습학원,4178764.5
1000630,구로동로42길,CS200001,일반교습학원,27059291.25
1000634,구로중앙로28길,CS200001,일반교습학원,17246651.44
1000637,구로중앙로7길,CS200001,일반교습학원,48369833.4
1000638,구로중앙로8길,CS200001,일반교습학원,25593479.88
1000640,도림로12길,CS200001,일반교습학원,60583837.83
1000642,디지털로27길,CS200001,일반교습학원,9660574.25
1000645,부일로11길,CS200001,일반교습학원,20042864.96
1000648,새말로18길,CS200001,일반교습학원,1924806.313
1000650,오류로8길,CS200001,일반교습학원,18862072.2
1000652,중앙로15길,CS200001,일반교습학원,5786334.958
1000653,중앙로1길,CS200001,일반교습학원,14693527.26
1000660,독산로108길,CS200001,일반교습학원,96820834
1000661,독산로40길,CS200001,일반교습학원,9388522.938
1000662,독산로50길,CS200001,일반교습학원,1215861.5
1000663,독산로64길,CS200001,일반교습학원,18073854.08
1000664,독산로70길,CS200001,일반교습학원,78201275.81
1000669,범안로17길,CS200001,일반교습학원,16124249.63
1000671,시흥대로120길,CS200001,일반교습학원,30000000
1000674,시흥대로150길,CS200001,일반교습학원,20082426
1000676,시흥대로22길,CS200001,일반교습학원,5198372.333
1000677,시흥대로36길,CS200001,일반교습학원,74498485.75
1000678,시흥대로62가길,CS200001,일반교습학원,27228329.44
1000680,시흥대로68길,CS200001,일반교습학원,7106738.375
1000682,시흥대로94길,CS200001,일반교습학원,41317012.2
1000683,가마산로61길,CS200001,일반교습학원,7459278.625
1000689,당산로37길,CS200001,일반교습학원,21509056.56
1000690,당산로38길,CS200001,일반교습학원,82241869.34
1000691,당산로46길,CS200001,일반교습학원,245832896.3
1000692,대림로22길,CS200001,일반교습학원,24071861.63
1000694,대림로31길,CS200001,일반교습학원,48876276.5
1000695,대림로34길,CS200001,일반교습학원,0
1000696,대림로44길,CS200001,일반교습학원,8357541.75
1000697,대림로7길,CS200001,일반교습학원,918367.5
1000698,대림로8길,CS200001,일반교습학원,123027042.3
1000699,도림로112길,CS200001,일반교습학원,90059806.13
1000701,도림로63길,CS200001,일반교습학원,87349036.92
1000702,도림천로21길,CS200001,일반교습학원,27152549.83
1000704,도신로29길,CS200001,일반교습학원,26312260.73
1000705,도신로60길,CS200001,일반교습학원,8187701.75
1000706,도신로62길,CS200001,일반교습학원,39078701.75
