상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,1분기매출,2분기매출,3분기매출,4분기매출,분기별매출평균,점포수
1000417,응암로12길,CS200003,예술학원,1078886,765661.3333,,,922273.6667,2.5
1000417,응암로12길,CS200028,미용실,45494747.23,39447032.38,44943329.38,41720120,42901307.25,13
1000417,응암로12길,CS200037,노래방,25670444,32855375,20457933.5,25324543,26077073.88,2
1000417,응암로12길,CS300001,슈퍼마켓,55257911.5,111564873.3,79285443,57151898.6,75815031.59,4.5
1000417,응암로12길,CS300002,편의점,68410865.33,61742367.33,58820290,55401507.33,61093757.5,3
1000417,응암로12길,CS300007,육류판매,91467707,71286968.67,95766976.5,66157900.83,81169888.25,6
1000417,응암로12길,CS300011,일반의류,5662249.895,6675190.667,5666417.059,7396089.125,6349986.686,17.5
1000417,응암로12길,CS300022,화장품,92312556,55056657,34862696,6167400,47099827.25,1
1000418,응암로13길,CS100001,한식음식점,40780724.08,37952446.84,37685281.37,41400409.92,39454715.55,37.75
1000418,응암로13길,CS100002,중식음식점,41115655,47770274,47529491,56016206.5,48107906.63,2
1000418,응암로13길,CS100003,일식음식점,15129635.5,8841475.25,3741612.857,19047062.17,11689946.44,6.75
1000418,응암로13길,CS100007,치킨전문점,56594672.43,44152795.5,54622194.86,42239597.57,49402315.09,7.25
1000418,응암로13길,CS100008,분식전문점,30925881,,31357633,19151705.67,27145073.22,2.333333333
1000418,응암로13길,CS100009,호프-간이주점,38153316.5,41060478.83,42310443.79,38000204.3,39881110.86,24.25
1000418,응암로13길,CS100010,커피-음료,24534269.25,29114438.75,27846799.75,21114499.6,25652501.84,4.25
1000418,응암로13길,CS200016,당구장,2558090.5,1608921.25,2912831.75,4239176,2829754.875,4
1000418,응암로13길,CS200028,미용실,13536525.75,13579884.63,14233481.25,11745183,13273768.66,8
1000418,응암로13길,CS200037,노래방,8265037,11514076.22,17086077.57,32957636.5,17455706.82,8
1000418,응암로13길,CS300001,슈퍼마켓,29252835,33658039.56,33310125.56,9590181.222,26452795.33,9
1000418,응암로13길,CS300002,편의점,382978972.5,261873927.7,158782115.8,229334855.7,258242467.9,3
1000418,응암로13길,CS300011,일반의류,114111032.9,98234710.46,80381148.67,107127901.8,99963698.47,12.5
1000418,응암로13길,CS300022,화장품,7790810,12434843,13500686,23956104,14420610.75,1
1000419,응암로14길,CS100001,한식음식점,30059875.54,24880229.62,20130417.31,35547719.83,27654560.57,12.75
1000419,응암로14길,CS100003,일식음식점,28558749,18847645.5,14738510.5,12801932.5,18736709.38,1.75
1000419,응암로14길,CS100005,제과점,43740876,50272394,41925541,54007105,47486479,1
1000419,응암로14길,CS100006,패스트푸드점,74501702,57109159,29653922,,53754927.67,1
1000419,응암로14길,CS100007,치킨전문점,18236514.33,16807451.67,14575896,11735397,15338814.75,3
1000419,응암로14길,CS100008,분식전문점,7454078,4660481.75,4003066,2637741.75,4688841.875,3.75
1000419,응암로14길,CS100009,호프-간이주점,69003.8,,1966611,5048598.333,2361404.378,4
1000419,응암로14길,CS200001,일반교습학원,16956218.67,12857944.33,21961744.67,53441576.33,26304371,3
1000419,응암로14길,CS200003,예술학원,3348633.5,3348633.5,10045900.5,13394534,7534425.375,2
1000419,응암로14길,CS200028,미용실,8732502.154,7991607.846,9293115.231,6256997.692,8068555.731,13
1000419,응암로14길,CS200031,세탁소,3035919,4486828.667,1811927.667,3676969.667,3252911.25,3
1000419,응암로14길,CS200037,노래방,6851439,20762527,18685306,17208494,15876941.5,1
1000419,응암로14길,CS300001,슈퍼마켓,63007768.83,95029517,91927023.33,60568985.33,77633323.63,6
1000420,응암로22길,CS100001,한식음식점,24281400.5,29882383.86,31527574,38875440.77,31141699.78,14
1000420,응암로22길,CS100002,중식음식점,41768020,25293565,18398729,19196354,26164167,1
1000420,응암로22길,CS100006,패스트푸드점,29261352,32960472.33,20381501.25,24059032.5,26665589.52,3.5
1000420,응암로22길,CS100007,치킨전문점,30621422.2,29133857.8,27922141.2,27793153.5,28867643.68,5.25
1000420,응암로22길,CS100008,분식전문점,7145033.667,7055476.333,6113719.667,,6771409.889,3
1000420,응암로22길,CS100009,호프-간이주점,493632.75,4675588.5,14155869.5,,6441696.917,6
1000420,응암로22길,CS100010,커피-음료,794242.5,839966.5,1060118.667,610499.5,826206.7917,2.75
1000420,응암로22길,CS200001,일반교습학원,,,,41265255,41265255,1
1000420,응암로22길,CS200005,스포츠 강습,3172003.5,5048130,9479039.5,19146394,9211391.75,2
1000420,응암로22길,CS200028,미용실,11291990.11,10446699.4,12422117.67,13529099.11,11922476.57,9.25
1000420,응암로22길,CS200031,세탁소,1520599.5,1558052.5,556804,1098626.667,1183520.667,2.5
1000420,응암로22길,CS200037,노래방,2275732.667,3761785.667,5192809,4270634.5,3875240.458,6
1000420,응암로22길,CS300001,슈퍼마켓,1393125554,1252319638,1351449108,1171775101,1292167350,5
1000420,응암로22길,CS300002,편의점,444747734.8,460203815.3,439690018.8,429425650.5,443516804.8,4
1000420,응암로22길,CS300007,육류판매,57065959.5,62201094.5,68653869,62853980.5,62693725.88,2
1000420,응암로22길,CS300010,반찬가게,5968198.667,6518717,6270882,7014968.75,6443191.604,3.75
1000420,응암로22길,CS300011,일반의류,4905749,13867814.75,5325424.25,7300422.5,7849852.625,4
1000420,응암로22길,CS300022,화장품,8745180,8415346,5689635,12051537,8725424.5,2
1000421,응암로34길,CS100001,한식음식점,37673421.14,29896408.86,27940239.5,29633233.25,31285825.69,7.5
1000421,응암로34길,CS100002,중식음식점,162491499,149579522,139277652,144706284,149013739.3,1
1000421,응암로34길,CS100006,패스트푸드점,151831058,77529534.5,70848648.5,69947191,92539108,1.75
1000421,응암로34길,CS100007,치킨전문점,35254446.67,28489129,25824008.33,29084500,29663021,3
1000421,응암로34길,CS100009,호프-간이주점,6683124.5,6892632.667,7714972,10366517.83,7914311.75,6
1000421,응암로34길,CS100010,커피-음료,10642476.67,12255597.33,11006744.67,10405657.33,11077619,3
1000421,응암로34길,CS200001,일반교습학원,50352708.67,34932719,47262708,49280916.5,45457263.04,2.5
1000421,응암로34길,CS200016,당구장,299755,864192,2012616,1881608,1264542.75,2
1000421,응암로34길,CS200028,미용실,86906.125,291342.4286,175467.7143,3402825.143,989135.3527,7.25
1000421,응암로34길,CS200031,세탁소,5304630,5080935,1786772,3687555.667,3964973.167,2.75
1000421,응암로34길,CS200037,노래방,9874029,1577640.5,9309359.5,8282139,7260792,2
1000421,응암로34길,CS300002,편의점,150686180.5,170093662,178161886,105007031.7,150987190,2.25
1000421,응암로34길,CS300011,일반의류,4690208,4616710.8,5226465,3817480.4,4587716.05,5
1000421,응암로34길,CS300022,화장품,6897670,194849.5,2338193,2026434.5,2864286.75,2
1000422,증산로13길,CS100001,한식음식점,23170043.94,17386802.35,20412740.12,23288255.29,21064460.43,17
1000422,증산로13길,CS100002,중식음식점,,,,2437787,2437787,1
1000422,증산로13길,CS100007,치킨전문점,22078244,18795384,18982832,18369828,19556572,1
1000422,증산로13길,CS100008,분식전문점,0,0,0,,0,0
1000422,증산로13길,CS100009,호프-간이주점,5904742,6728846.75,8235738.75,5588433.5,6614440.25,8.25
1000422,증산로13길,CS100010,커피-음료,3689965,2076916,2011397.5,3721333,2874902.875,1.75
1000422,증산로13길,CS200016,당구장,2834484.667,990213,668394,1250144,1435808.917,3
1000422,증산로13길,CS200028,미용실,8133525.091,8317985.545,8105333.727,5612695.909,7542385.068,11
1000422,증산로13길,CS200037,노래방,7942693,6747774.5,9260617.5,4486801.5,7109471.625,2
1000422,증산로13길,CS300001,슈퍼마켓,7086941.6,,35607599.33,41653030.6,28115857.18,5.333333333
1000422,증산로13길,CS300002,편의점,42772125,,55760192,113004767,70512361.33,1.666666667
1000422,증산로13길,CS300007,육류판매,134190735,93132356,182745712,69947701.5,120004126.1,1.25
1000422,증산로13길,CS300010,반찬가게,15646919.5,15801137.25,15355450.25,15000000,15450876.75,4
1000422,증산로13길,CS300011,일반의류,5573294.6,9055956.6,106780.6,83422.25,3704863.513,4.75
1000422,증산로13길,CS300022,화장품,5784407.667,19130472.67,31122266.33,16113551.33,18037674.5,3
1000423,증산로15길,CS100001,한식음식점,6138630.6,6752797,4435691.333,6085819.6,5853234.633,5.25
1000423,증산로15길,CS100002,중식음식점,,,73895316,126818914.5,100357115.3,2
1000423,증산로15길,CS100003,일식음식점,13343001,13880508,20794803,8926892,14236301,1.75
1000423,증산로15길,CS100007,치킨전문점,31164249,29048116,30890323.5,27178837,29570381.38,2
1000423,증산로15길,CS100008,분식전문점,1242808,813334.5,455918.5,533100.5,761290.375,4
1000423,증산로15길,CS100009,호프-간이주점,11556886,17204400.33,11086816,11845175.67,12923319.5,3
1000423,증산로15길,CS100010,커피-음료,4571946.5,6021129,3707847.667,,4766974.389,2.333333333
1000423,증산로15길,CS200001,일반교습학원,1556496.333,906482.1667,980180,7046803.4,2622490.475,5.75
1000423,증산로15길,CS200003,예술학원,4088894.5,6022244.5,3133712.5,6088647.5,4833374.75,2
1000423,증산로15길,CS200028,미용실,3824478.714,1006047.571,4763123.714,4750641.571,3586072.893,7
1000423,증산로15길,CS200031,세탁소,54532767,91512676,61397123,50902958,64586381,1
1000423,증산로15길,CS200037,노래방,13960197,27877797,33166118,12621382,21906373.5,1
1000423,증산로15길,CS300001,슈퍼마켓,78507244,80765406,83709530.5,45408654,72097708.63,2
1000423,증산로15길,CS300002,편의점,242324766.5,217320670,263694251.5,228401207,237935223.8,2
1000423,증산로15길,CS300007,육류판매,,,,139000000,139000000,3
1000423,증산로15길,CS300022,화장품,1342612,4381156,706638,2649893,2270074.75,1
1000424,증산로17길,CS100001,한식음식점,37934506.33,35965511,34820181.71,35865931.57,36146532.65,6.75
1000424,증산로17길,CS100002,중식음식점,4651907,,,,4651907,1
1000424,증산로17길,CS100007,치킨전문점,48957421.5,38188918.2,36006389.6,39144866.8,40574399.03,4.75
1000424,증산로17길,CS100008,분식전문점,7401134.6,11320523.25,15542475.67,14023860.33,12071998.46,3.75
1000424,증산로17길,CS100010,커피-음료,2041841.5,2977281.5,2304452,2667304,2497719.75,2
1000424,증산로17길,CS200001,일반교습학원,25133629.5,23626709,22830355,13198473,21197291.63,2
1000424,증산로17길,CS200003,예술학원,5303386.333,5403495.111,6234932.556,6981394.778,5980802.194,9
1000424,증산로17길,CS200028,미용실,9384193.333,6433102.222,8557164.444,5751929.333,7531597.333,9
1000424,증산로17길,CS200031,세탁소,6216370.333,9431004,3442997.667,5306937,6099327.25,3
1000424,증산로17길,CS300001,슈퍼마켓,154779129.8,157430221,154267323.8,112260129.4,144684201,4.25
1000424,증산로17길,CS300002,편의점,111015617.5,116687150.5,116318412.5,67378312,102849873.1,2
1000424,증산로17길,CS300011,일반의류,606572.8,847417.8,615493,1491158,890160.4,5.25
1000425,증산로21길,CS100001,한식음식점,12050618,10489809.07,11639417.6,13935947.33,12028948,14.5
1000425,증산로21길,CS100002,중식음식점,30320800,27793886.5,23183188.5,26038665.5,26834135.13,2
1000425,증산로21길,CS100006,패스트푸드점,36599318,33196026,27135024,27438074,31092110.5,1
1000425,증산로21길,CS100008,분식전문점,10482747,8896094.5,5014374.9,4341339.636,7183639.009,9
1000425,증산로21길,CS100009,호프-간이주점,16003474,22125635,20368580.75,27988084.25,21621443.5,4.25
1000425,증산로21길,CS200016,당구장,2908525,3000000,3000000,3000000,2977131.25,1
1000425,증산로21길,CS200028,미용실,13638599.71,10405679.25,11466514.5,10466423.4,11494304.22,20.25
1000425,증산로21길,CS200031,세탁소,4626989.2,7218804.8,3428123.2,5048994.6,5080727.95,5
1000425,증산로21길,CS200037,노래방,11602558.5,11333888.25,13499599.75,14602463.5,12759627.5,4
1000425,증산로21길,CS300001,슈퍼마켓,9600000,9600000,9600000,9600000,9600000,5
1000425,증산로21길,CS300002,편의점,123731823.3,135449746.1,143739131.4,134395733,134329108.5,7
1000425,증산로21길,CS300007,육류판매,62802603,49138244,54612608,48408903,53740589.5,1
1000425,증산로21길,CS300010,반찬가게,2134609.5,1697128,995648,618509,1361473.625,1.5
1000425,증산로21길,CS300011,일반의류,5931279.8,7666380.3,5447729.889,9579085,7156118.747,9.25
1000426,증산로5길,CS100001,한식음식점,9379503.75,6846440.75,9221755,9422278.333,8717494.458,3.5
1000426,증산로5길,CS100002,중식음식점,79384206.5,93251692.5,94142197,110711044.5,94372285.13,2
1000426,증산로5길,CS100008,분식전문점,23630628.25,90270072.25,48398027.25,41124243.75,50855742.88,4
1000426,증산로5길,CS100010,커피-음료,3042153.4,3673437.8,3265029.6,4159740.667,3535090.367,5.25
1000426,증산로5길,CS200001,일반교습학원,36267934.17,20611706.67,21229656.67,20229569,24584716.63,6
1000426,증산로5길,CS200003,예술학원,16691909.6,13200157.2,17568101.8,23062057.8,17630556.6,5
1000426,증산로5길,CS200028,미용실,7610698.222,7625121.556,7701725.667,8046337.111,7745970.639,9
1000426,증산로5길,CS200031,세탁소,13903198,18121952.25,8233998.25,12116203,13093837.88,4
1000426,증산로5길,CS300001,슈퍼마켓,19504241.5,27161623.5,28127928.5,25931940.5,25181433.5,2
1000426,증산로5길,CS300002,편의점,325674095,376782847,421178153.5,384181161.5,376954064.3,2
1000426,증산로5길,CS300007,육류판매,,,,13654558,13654558,1
1000426,증산로5길,CS300010,반찬가게,166653930,150856139.3,148695058,152987253,154798095.1,2.75
1000427,증산로9길,CS100001,한식음식점,25292015.36,28126011.85,28450321.14,27102304.71,27242663.27,13.75
1000427,증산로9길,CS100002,중식음식점,38436799,37514200,38322934,40553525,38706864.5,1
1000427,증산로9길,CS100005,제과점,2805363,18545578,13440502,6662366,10363452.25,1
1000427,증산로9길,CS100006,패스트푸드점,10299714,,9231697,10076206,9869205.667,2
1000427,증산로9길,CS100007,치킨전문점,38464555,35886943,27481739.67,36429349.5,34565646.79,2.25
1000427,증산로9길,CS100008,분식전문점,34675189.5,28298816.86,38932180,38661594.83,35141945.3,6.25
1000427,증산로9길,CS100009,호프-간이주점,16828783,17809298.5,22469559.5,33869288,22744232.25,1.75
1000427,증산로9길,CS200003,예술학원,4049967,,9904011,5154504,6369494,1
1000427,증산로9길,CS200016,당구장,749836.25,,1156277.5,20685002.67,7530372.139,3.666666667
1000427,증산로9길,CS200028,미용실,7491576,7754871.8,9364768,5378938.75,7497538.638,4.5
1000427,증산로9길,CS200037,노래방,22996773,12202891,7020068,14151487,14092804.75,1
1000427,증산로9길,CS300001,슈퍼마켓,44883358.17,41633813.67,40769346.17,35950731.33,40809312.33,6
1000427,증산로9길,CS300002,편의점,87272762,42216015.67,138465803.7,135135068,100772412.3,3.25
1000427,증산로9길,CS300007,육류판매,63630913,60847490,75577187,71049933,67776380.75,1
1000427,증산로9길,CS300011,일반의류,4147095.375,3250653.333,3132165.8,6482477.8,4253098.077,9.25
1000427,증산로9길,CS300022,화장품,5859475.667,12283042.33,1587920.75,5947569,6419501.938,3.5
1000428,증산서길,CS100001,한식음식점,18607580.07,19719295.6,20547684.86,21513132.73,20096923.31,14.75
1000428,증산서길,CS100005,제과점,10721104,13508591,10952593,11868744,11762758,1
1000428,증산서길,CS100009,호프-간이주점,13010715.5,15300881,16183879.25,14262959.5,14689608.81,4
1000428,증산서길,CS100010,커피-음료,15259878,22744654,14267101,32382099,21163433,1
1000428,증산서길,CS200001,일반교습학원,3772758,24354222,34660291,21348285,21033889,1.25
1000428,증산서길,CS200003,예술학원,17612274,22981868,30714086,23626220,23733612,1
1000428,증산서길,CS200016,당구장,2259848,329071.5,812605,,1133841.5,2
1000428,증산서길,CS200028,미용실,2489968,2433788.25,2016452.75,2251204,2297853.25,4
1000428,증산서길,CS200037,노래방,2364864.667,2071155.667,2212946,2400312,2262319.583,3
1000428,증산서길,CS300001,슈퍼마켓,60722385.5,54576346.83,32095766.83,507102.3333,36975400.38,6
1000428,증산서길,CS300002,편의점,14546100,14047034.5,18119728.5,34270706,20245892.25,1.75
1000428,증산서길,CS300010,반찬가게,,,,84837539.5,84837539.5,2
1000428,증산서길,CS300011,일반의류,110513751.3,98594280,93361897.67,28794640.67,82816142.42,3
1000428,증산서길,CS300022,화장품,2050603.5,1351868.5,1115034,4524860,2260591.5,1.75
1000429,진흥로12길,CS100001,한식음식점,75924927.73,87243398,97334717.44,100634123.3,90284291.63,9.75
1000429,진흥로12길,CS100002,중식음식점,0,0,8922075,,2974025,0.333333333
1000429,진흥로12길,CS100005,제과점,27610393,35092932,24547465,29005323,29064028.25,1
1000429,진흥로12길,CS100007,치킨전문점,23119402,22124376.5,14247644.33,7532398.667,16755955.38,2.5
1000429,진흥로12길,CS100008,분식전문점,49395,,,,49395,1
